filename,folder,duration,rat,n_channels,sleep,maze,habituation,treatment,light,date_time,mapping
11032019_CanCCaRet2_saline_tmaze_2_9_7.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\11032019_saline_0pt2ulRandL\s9_tmaze\t7,132.0,CanCCaRet2,32,0,,0,control,11.0,2019-03-11 17:20:04,NOT_EXIST
11032019_CanCCaRet2_saline_tmaze_2_9_8.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\11032019_saline_0pt2ulRandL\s9_tmaze\t8,87.0,CanCCaRet2,32,0,,0,control,11.0,2019-03-11 17:24:00,NOT_EXIST
16032019_CanCCaRet2_muscimol_smallsq_3_10.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\16032019_muscimol_0pt2ulRandL\s10_smallsq_resting,120.0,CanCCaRet2,32,0,small_sq,0,muscimol,11.0,2019-03-16 18:20:01,NOT_EXIST
16032019_CanCCaRet2_muscimol_smallsq_3_11.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\16032019_muscimol_0pt2ulRandL\s11_smallsq_resting,120.0,CanCCaRet2,32,0,small_sq,0,muscimol,11.0,2019-03-16 18:41:05,NOT_EXIST
16032019_CanCCaRet2_muscimol_smallsq_3_12.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\16032019_muscimol_0pt2ulRandL\s12_smallsq_resting,120.0,CanCCaRet2,32,0,small_sq,0,muscimol,11.0,2019-03-16 19:03:01,NOT_EXIST
17032019_CanCCaRet2_muscimol_smallsq_nextday_3_13.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\16032019_muscimol_0pt2ulRandL\s13_smallsq_nextday,120.0,CanCCaRet2,32,0,small_sq,0,muscimol,11.0,2019-03-17 11:32:04,NOT_EXIST
16032019_CanCCaRet2_muscimol_smallsq_before_3_1.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\16032019_muscimol_0pt2ulRandL\s1_smallsq_before,120.0,CanCCaRet2,32,0,small_sq,0,muscimol,11.0,2019-03-16 14:29:03,NOT_EXIST
16032019_CanCCaRet2_muscimol_smallsq_3_2.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\16032019_muscimol_0pt2ulRandL\s2_smallsq,120.0,CanCCaRet2,32,0,small_sq,0,muscimol,11.0,2019-03-16 15:12:00,NOT_EXIST
16032019_CanCCaRet2_muscimol_bigsq_3_3.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\16032019_muscimol_0pt2ulRandL\s3_bigsq,120.0,CanCCaRet2,32,0,big_sq,0,muscimol,11.0,2019-03-16 15:39:01,NOT_EXIST
16032019_CanCCaRet2_muscimol_bigsq_3_4.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\16032019_muscimol_0pt2ulRandL\s4_bigsq,120.0,CanCCaRet2,32,0,big_sq,0,muscimol,11.0,2019-03-16 16:01:04,NOT_EXIST
16032019_CanCCaRet2_muscimol_smallsq_3_5.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\16032019_muscimol_0pt2ulRandL\s5_smallsq,120.0,CanCCaRet2,32,0,small_sq,0,muscimol,11.0,2019-03-16 16:23:03,NOT_EXIST
16032019_CanCCaRet2_muscimol_tmaze_3_6_1.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\16032019_muscimol_0pt2ulRandL\s6_tmaze\t1,117.0,CanCCaRet2,32,0,,0,muscimol,11.0,2019-03-16 16:50:01,NOT_EXIST
16032019_CanCCaRet2_muscimol_tmaze_3_6_2.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\16032019_muscimol_0pt2ulRandL\s6_tmaze\t2,67.0,CanCCaRet2,32,0,,0,muscimol,11.0,2019-03-16 16:53:02,NOT_EXIST
16032019_CanCCaRet2_muscimol_tmaze_3_6_3.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\16032019_muscimol_0pt2ulRandL\s6_tmaze\t3,109.0,CanCCaRet2,32,0,,0,muscimol,11.0,2019-03-16 16:55:01,NOT_EXIST
16032019_CanCCaRet2_muscimol_tmaze_3_6_4.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\16032019_muscimol_0pt2ulRandL\s6_tmaze\t4,82.0,CanCCaRet2,32,0,,0,muscimol,11.0,2019-03-16 16:57:05,NOT_EXIST
16032019_CanCCaRet2_muscimol_tmaze_3_6_5.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\16032019_muscimol_0pt2ulRandL\s6_tmaze\t5,88.0,CanCCaRet2,32,0,,0,muscimol,11.0,2019-03-16 16:59:05,NOT_EXIST
16032019_CanCCaRet2_muscimol_tmaze_3_6_6.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\16032019_muscimol_0pt2ulRandL\s6_tmaze\t6,91.0,CanCCaRet2,32,0,,0,muscimol,11.0,2019-03-16 17:02:03,NOT_EXIST
16032019_CanCCaRet2_muscimol_tmaze_3_6_7.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\16032019_muscimol_0pt2ulRandL\s6_tmaze\t7,127.0,CanCCaRet2,32,0,,0,muscimol,11.0,2019-03-16 17:04:04,NOT_EXIST
16032019_CanCCaRet2_muscimol_tmaze_3_6_8.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\16032019_muscimol_0pt2ulRandL\s6_tmaze\t8,81.0,CanCCaRet2,32,0,,0,muscimol,11.0,2019-03-16 17:09:05,NOT_EXIST
16032019_CanCCaRet2_muscimol_bigsq_3_7.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\16032019_muscimol_0pt2ulRandL\s7_bigsq_partialrest,120.0,CanCCaRet2,32,0,big_sq,0,muscimol,11.0,2019-03-16 17:13:05,NOT_EXIST
16032019_CanCCaRet2_muscimol_smallsq_3_8.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\16032019_muscimol_0pt2ulRandL\s8_smallsq_resting,120.0,CanCCaRet2,32,0,small_sq,0,muscimol,11.0,2019-03-16 17:36:01,NOT_EXIST
16032019_CanCCaRet2_muscimol_smallsq_3_9.set,D:\SubRet_recordings_imaging\CanCCaRet2\muscimol\16032019_muscimol_0pt2ulRandL\s9_smallsq_resting,120.0,CanCCaRet2,32,0,small_sq,0,muscimol,11.0,2019-03-16 17:58:03,NOT_EXIST
06032019_CanCCaRet2_awake_1_1.set,D:\SubRet_recordings_imaging\CanCCaRet2\sleep\06032019\s1_awake,120.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-06 16:46:03,NOT_EXIST
06032019_CanCCaRet2_awake_1_2.set,D:\SubRet_recordings_imaging\CanCCaRet2\sleep\06032019\s2_awake,120.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-06 17:08:00,NOT_EXIST
06032019_CanCCaRet2_resting_1_3.set,D:\SubRet_recordings_imaging\CanCCaRet2\sleep\06032019\s3_resting,120.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-06 17:30:00,NOT_EXIST
06032019_CanCCaRet2_resting_1_4.set,D:\SubRet_recordings_imaging\CanCCaRet2\sleep\06032019\s4_resting,120.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-06 17:51:03,NOT_EXIST
06032019_CanCCaRet2_resting_1_5.set,D:\SubRet_recordings_imaging\CanCCaRet2\sleep\06032019\s5_resting,120.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-06 18:13:01,NOT_EXIST
18032019_CanCCaRet2_awake_2_1.set,D:\SubRet_recordings_imaging\CanCCaRet2\sleep\18032019\s1_awake,120.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-18 15:50:00,NOT_EXIST
18032019_CanCCaRet2_awake_2_2.set,D:\SubRet_recordings_imaging\CanCCaRet2\sleep\18032019\s2_awake,120.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-18 16:12:04,NOT_EXIST
18032019_CanCCaRet2_awake_2_3.set,D:\SubRet_recordings_imaging\CanCCaRet2\sleep\18032019\s3_awake,120.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-18 16:36:04,NOT_EXIST
04032019_CanCCaRet2_smallsq_3_1.set,D:\SubRet_recordings_imaging\CanCCaRet2\smallsq\04032019\s1,900.0,CanCCaRet2,32,0,small_sq,0,Control,11.0,2019-03-04 18:17:02,NOT_EXIST
26022019_CanCCaRet2_smallsq_2_1.set,D:\SubRet_recordings_imaging\CanCCaRet2\smallsq\26022019,120.0,CanCCaRet2,32,0,small_sq,0,Control,11.0,2019-02-26 17:11:03,NOT_EXIST
05032019_CanCCaRet2_smallsq_1.set,D:\SubRet_recordings_imaging\CanCCaRet2\smallsq_bigsq\05032019\s1_smallsq,120.0,CanCCaRet2,32,0,small_sq,0,Control,11.0,2019-03-05 13:13:02,NOT_EXIST
05032019_CanCCaRet2_bigsq_2.set,D:\SubRet_recordings_imaging\CanCCaRet2\smallsq_bigsq\05032019\s2_bigsq,900.0,CanCCaRet2,32,0,big_sq,0,Control,11.0,2019-03-05 13:35:05,NOT_EXIST
06032019_CanCCaRet2_smallsq_2_1.set,D:\SubRet_recordings_imaging\CanCCaRet2\smallsq_bigsq\06032019\s1_smallsq,120.0,CanCCaRet2,32,0,small_sq,0,Control,11.0,2019-03-06 15:54:05,NOT_EXIST
06032019_CanCCaRet2_bigsq_2_2.set,D:\SubRet_recordings_imaging\CanCCaRet2\smallsq_bigsq\06032019\s2_bigsq,120.0,CanCCaRet2,32,0,big_sq,0,Control,11.0,2019-03-06 16:19:02,NOT_EXIST
25022019_CanCCaRet2_smallsq_1_1.set,D:\SubRet_recordings_imaging\CanCCaRet2\smallsq_high\25022019,901.0,CanCCaRet2,32,0,small_sq,0,Control,11.0,2019-02-25 16:18:01,NOT_EXIST
26022019_CanCCaRet2_tmaze_1_1.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s1_26022019\t1,75.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 12:54:05,NOT_EXIST
26022019_CanCCaRet2_tmaze_1_2.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s1_26022019\t2,83.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 12:57:04,NOT_EXIST
26022019_CanCCaRet2_tmaze_1_3.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s1_26022019\t3,83.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 13:00:01,NOT_EXIST
26022019_CanCCaRet2_tmaze_1_4.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s1_26022019\t4,72.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 13:02:05,NOT_EXIST
26022019_CanCCaRet2_tmaze_1_5.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s1_26022019\t5,108.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 13:05:01,NOT_EXIST
26022019_CanCCaRet2_tmaze_1_6.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s1_26022019\t6,85.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 13:08:00,NOT_EXIST
26022019_CanCCaRet2_tmaze_1_7.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s1_26022019\t7,110.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 13:10:03,NOT_EXIST
26022019_CanCCaRet2_tmaze_1_8.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s1_26022019\t8,102.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 13:13:02,NOT_EXIST
26022019_CanCCaRet2_tmaze_2_1.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s2_26022019\t1,70.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 14:26:01,NOT_EXIST
26022019_CanCCaRet2_tmaze_2_2.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s2_26022019\t2,81.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 14:28:02,NOT_EXIST
26022019_CanCCaRet2_tmaze_2_3.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s2_26022019\t3,74.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 14:30:03,NOT_EXIST
26022019_CanCCaRet2_tmaze_2_4.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s2_26022019\t4,113.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 14:33:00,NOT_EXIST
26022019_CanCCaRet2_tmaze_2_5.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s2_26022019\t5,68.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 14:36:02,NOT_EXIST
26022019_CanCCaRet2_tmaze_2_6.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s2_26022019\t6,79.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 14:38:03,NOT_EXIST
26022019_CanCCaRet2_tmaze_2_7.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s2_26022019\t7,78.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 14:40:04,NOT_EXIST
26022019_CanCCaRet2_tmaze_2_8.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s2_26022019\t8,93.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 14:43:00,NOT_EXIST
27022019_CanCCaRet2_tmaze_3_1.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s3_27022019\t1,55.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 13:56:05,NOT_EXIST
27022019_CanCCaRet2_tmaze_3_2.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s3_27022019\t2,84.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 13:59:01,NOT_EXIST
27022019_CanCCaRet2_tmaze_3_3.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s3_27022019\t3,86.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 14:01:03,NOT_EXIST
27022019_CanCCaRet2_tmaze_3_4.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s3_27022019\t4,95.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 14:04:00,NOT_EXIST
27022019_CanCCaRet2_tmaze_3_5.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s3_27022019\t5,105.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 14:07:01,NOT_EXIST
27022019_CanCCaRet2_tmaze_3_6.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s3_27022019\t6,106.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 14:09:05,NOT_EXIST
27022019_CanCCaRet2_tmaze_3_7.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s3_27022019\t7,74.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 14:12:04,NOT_EXIST
27022019_CanCCaRet2_tmaze_3_8.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s3_27022019\t8,83.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 14:15:01,NOT_EXIST
27022019_CanCCaRet2_tmaze_4_1.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s4_27022019\t1,62.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 15:46:05,NOT_EXIST
27022019_CanCCaRet2_tmaze_4_2.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s4_27022019\t2,58.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 15:51:00,NOT_EXIST
27022019_CanCCaRet2_tmaze_4_3.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s4_27022019\t3,73.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 15:53:05,NOT_EXIST
27022019_CanCCaRet2_tmaze_4_4.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s4_27022019\t4,68.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 15:56:00,NOT_EXIST
27022019_CanCCaRet2_tmaze_4_5.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s4_27022019\t5,85.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 15:58:01,NOT_EXIST
27022019_CanCCaRet2_tmaze_4_6.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s4_27022019\t6,74.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 16:00:02,NOT_EXIST
27022019_CanCCaRet2_tmaze_4_7.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s4_27022019\t7,66.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 16:02:03,NOT_EXIST
27022019_CanCCaRet2_tmaze_4_8.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s4_27022019\t8,76.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 16:04:03,NOT_EXIST
28022019_CanCCaRet2_tmaze_5_1.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s5_28022019\t1,65.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-28 15:37:05,NOT_EXIST
28022019_CanCCaRet2_tmaze_5_2.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s5_28022019\t2,76.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-28 15:40:02,NOT_EXIST
28022019_CanCCaRet2_tmaze_5_3.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s5_28022019\t3,67.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-28 15:44:04,NOT_EXIST
28022019_CanCCaRet2_tmaze_5_4.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s5_28022019\t4,76.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-28 15:46:05,NOT_EXIST
28022019_CanCCaRet2_tmaze_5_5.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s5_28022019\t5,67.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-28 15:59:04,NOT_EXIST
28022019_CanCCaRet2_tmaze_5_6.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s5_28022019\t6,67.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-28 16:01:05,NOT_EXIST
28022019_CanCCaRet2_tmaze_5_7.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s5_28022019\t7,77.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-28 16:04:00,NOT_EXIST
28022019_CanCCaRet2_tmaze_5_8.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s5_28022019\t8,67.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-28 16:06:00,NOT_EXIST
01032019_CanCCaRet2_tmaze_6_1.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s6_01032019\t1,76.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-01 16:48:03,NOT_EXIST
01032019_CanCCaRet2_tmaze_6_2.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s6_01032019\t2,92.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-01 16:51:02,NOT_EXIST
01032019_CanCCaRet2_tmaze_6_3.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s6_01032019\t3,73.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-01 16:53:03,NOT_EXIST
01032019_CanCCaRet2_tmaze_6_4.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s6_01032019\t4,61.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-01 16:55:05,NOT_EXIST
01032019_CanCCaRet2_tmaze_6_5.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s6_01032019\t5,80.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-01 16:57:05,NOT_EXIST
01032019_CanCCaRet2_tmaze_6_6.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s6_01032019\t6,81.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-01 17:00:01,NOT_EXIST
01032019_CanCCaRet2_tmaze_6_7.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s6_01032019\t7,61.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-01 17:02:02,NOT_EXIST
01032019_CanCCaRet2_tmaze_6_8.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s6_01032019\t8,73.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-01 17:04:02,NOT_EXIST
02032019_CanCCaRet2_tmaze_7_1.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s7_02032019\t1,74.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-02 14:01:02,NOT_EXIST
02032019_CanCCaRet2_tmaze_7_2.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s7_02032019\t2,73.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-02 14:04:00,NOT_EXIST
02032019_CanCCaRet2_tmaze_7_3.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s7_02032019\t3,69.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-02 14:06:00,NOT_EXIST
02032019_CanCCaRet2_tmaze_7_4.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s7_02032019\t4,67.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-02 14:08:00,NOT_EXIST
02032019_CanCCaRet2_tmaze_7_5.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s7_02032019\t5,79.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-02 14:10:00,NOT_EXIST
02032019_CanCCaRet2_tmaze_7_6.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s7_02032019\t6,87.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-02 14:12:00,NOT_EXIST
02032019_CanCCaRet2_tmaze_7_7.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s7_02032019\t7,61.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-02 14:14:03,NOT_EXIST
02032019_CanCCaRet2_tmaze_7_8.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s7_02032019\t8,63.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-02 14:16:02,NOT_EXIST
04032019_CanCCaRet2_tmaze_8_1.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s8_04032019\t1,65.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-04 12:16:05,NOT_EXIST
04032019_CanCCaRet2_tmaze_8_2.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s8_04032019\t2,66.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-04 12:19:01,NOT_EXIST
04032019_CanCCaRet2_tmaze_8_3.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s8_04032019\t3,80.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-04 12:21:02,NOT_EXIST
04032019_CanCCaRet2_tmaze_8_4.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s8_04032019\t4,83.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-04 12:24:00,NOT_EXIST
04032019_CanCCaRet2_tmaze_8_5.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s8_04032019\t5,64.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-04 12:26:05,NOT_EXIST
04032019_CanCCaRet2_tmaze_8_6.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s8_04032019\t6,113.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-04 12:28:05,NOT_EXIST
04032019_CanCCaRet2_tmaze_8_7.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s8_04032019\t7,73.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-04 12:31:04,NOT_EXIST
04032019_CanCCaRet2_tmaze_8_8.set,D:\SubRet_recordings_imaging\CanCCaRet2\tmaze\s8_04032019\t8,74.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-04 12:35:01,NOT_EXIST
03062018_CanCSCa1_screen_1.set,D:\SubRet_recordings_imaging\CanCSCa1\screening\03072018\S1,600.0,CanCSCa1,32,0,,0,Control,11.0,2018-07-03 12:42:03,NOT_EXIST
04062018_CanCSCa1_screen_2.set,D:\SubRet_recordings_imaging\CanCSCa1\screening\04072018,600.0,CanCSCa1,32,0,,0,Control,11.0,2018-07-04 13:59:02,NOT_EXIST
05072018_CanCSCa1_screen_3.set,D:\SubRet_recordings_imaging\CanCSCa1\screening\05072018,767.0,CanCSCa1,32,0,,0,Control,11.0,2018-07-06 09:38:05,NOT_EXIST
09072018_CanCSCa1_screen_4.set,D:\SubRet_recordings_imaging\CanCSCa1\screening\09072018,638.0,CanCSCa1,32,0,,0,Control,11.0,2018-07-09 10:10:00,NOT_EXIST
10072018_CanCSCa1_screen_5.set,D:\SubRet_recordings_imaging\CanCSCa1\screening\10072018,901.0,CanCSCa1,32,0,,0,Control,11.0,2018-07-10 11:48:01,NOT_EXIST
11072018_CanCSCa1_screen_7.set,D:\SubRet_recordings_imaging\CanCSCa1\screening\11072018,600.0,CanCSCa1,32,0,,0,Control,11.0,2018-07-11 12:33:02,NOT_EXIST
12072018_CanCSCa1_screen_8.set,D:\SubRet_recordings_imaging\CanCSCa1\screening\12072018,900.0,CanCSCa1,32,0,,0,Control,11.0,2018-07-13 14:48:02,NOT_EXIST
16072018_CanCSCa1_screen_9.set,D:\SubRet_recordings_imaging\CanCSCa1\screening\16072018,901.0,CanCSCa1,32,0,,0,Control,11.0,2018-07-16 13:25:05,NOT_EXIST
17072018_CanCSCa1_smallsq_10.set,D:\SubRet_recordings_imaging\CanCSCa1\screening\17072018\S1_small sq,900.0,CanCSCa1,32,0,small_sq,0,Control,11.0,2018-07-17 11:26:05,NOT_EXIST
18072018_CanCSCa1_smallsq_11.set,D:\SubRet_recordings_imaging\CanCSCa1\screening\18072018\S1,900.0,CanCSCa1,32,0,small_sq,0,Control,11.0,2018-07-18 11:58:02,NOT_EXIST
18072018_CanCSCa1_smallsq_11_2.set,D:\SubRet_recordings_imaging\CanCSCa1\screening\18072018\S2,900.0,CanCSCa1,32,0,small_sq,0,Control,11.0,2018-07-18 14:30:00,NOT_EXIST
19072018_CanCSCa1_smallsq_12.set,D:\SubRet_recordings_imaging\CanCSCa1\screening\19072018\S!,900.0,CanCSCa1,32,0,small_sq,0,Control,11.0,2018-07-19 12:38:01,NOT_EXIST
24072018_CanCSCa1_smallsq_13.set,D:\SubRet_recordings_imaging\CanCSCa1\screening\24072018\S1,900.0,CanCSCa1,32,0,small_sq,0,Control,11.0,2018-07-24 13:39:04,NOT_EXIST
10082018_CanCSubCa1_smallsq_awake_1_1.set,D:\SubRet_recordings_imaging\CanCSCa1\smallsq_sleep\10082018\s1_awake,120.0,CanCSubCa1,32,0,small_sq,0,Control,11.0,2018-08-10 12:28:03,NOT_EXIST
10082018_CanCSubCa1_smallsq_resting_1_2.set,D:\SubRet_recordings_imaging\CanCSCa1\smallsq_sleep\10082018\s2_resting,120.0,CanCSubCa1,32,0,small_sq,0,Control,11.0,2018-08-10 12:50:02,NOT_EXIST
10082018_CanCSubCa1_smallsq_sleep_1_3.set,D:\SubRet_recordings_imaging\CanCSCa1\smallsq_sleep\10082018\s3_sleep,120.0,CanCSubCa1,32,1,small_sq,0,Control,11.0,2018-08-10 13:11:02,NOT_EXIST
10082018_CanCSubCa1_smallsq_sleep_1_4.set,D:\SubRet_recordings_imaging\CanCSCa1\smallsq_sleep\10082018\s4_sleep,120.0,CanCSubCa1,32,1,small_sq,0,Control,11.0,2018-08-10 13:33:00,NOT_EXIST
